C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_02_961.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_02_961.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_02_961.jpg,0,1,0,3.008465
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_03_029.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_03_029.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_03_029.jpg,0,1,0,3.946177
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_03_099.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_03_099.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_03_099.jpg,0,1,0,4.647769
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_03_169.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_03_169.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_03_169.jpg,0,1,0,5.576173
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_03_239.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_03_239.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_03_239.jpg,0,1,0,6.267819
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_03_308.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_03_308.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_03_308.jpg,0,1,0,6.95541
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_03_377.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_03_377.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_03_377.jpg,-0.15,1,0,7.860993
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_03_448.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_03_448.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_03_448.jpg,-0.3,1,0,8.521248
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_03_515.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_03_515.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_03_515.jpg,0,1,0,9.411977
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_03_583.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_03_583.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_03_583.jpg,0,1,0,10.08053
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_03_655.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_03_655.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_03_655.jpg,0,1,0,10.96652
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_03_726.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_03_726.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_03_726.jpg,0,1,0,11.72479
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_03_798.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_03_798.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_03_798.jpg,0,1,0,12.53771
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_03_868.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_03_868.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_03_868.jpg,-0.15,1,0,13.17227
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_03_935.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_03_935.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_03_935.jpg,0,1,0,13.86216
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_04_002.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_04_002.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_04_002.jpg,0,1,0,14.69513
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_04_070.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_04_070.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_04_070.jpg,0,1,0,15.58281
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_04_138.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_04_138.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_04_138.jpg,0,1,0,15.96314
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_04_210.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_04_210.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_04_210.jpg,0,1,0,16.81291
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_04_281.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_04_281.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_04_281.jpg,0,1,0,17.65603
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_04_352.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_04_352.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_04_352.jpg,0,1,0,18.47076
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_04_420.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_04_420.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_04_420.jpg,-0.05,1,0,18.9279
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_04_488.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_04_488.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_04_488.jpg,-0.25,1,0,19.73165
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_04_554.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_04_554.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_04_554.jpg,0,1,0,20.42894
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_04_626.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_04_626.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_04_626.jpg,0,1,0,20.94051
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_04_696.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_04_696.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_04_696.jpg,0,1,0,21.75346
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_04_766.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_04_766.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_04_766.jpg,0,1,0,22.39233
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_04_835.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_04_835.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_04_835.jpg,-0.15,1,0,23.16368
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_04_901.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_04_901.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_04_901.jpg,-0.3,1,0,23.7001
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_04_969.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_04_969.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_04_969.jpg,0,1,0,24.4481
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_05_039.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_05_039.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_05_039.jpg,0,1,0,25.02641
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_05_106.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_05_106.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_05_106.jpg,-0.15,1,0,25.59671
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_05_176.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_05_176.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_05_176.jpg,0,1,0,26.32055
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_05_248.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_05_248.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_05_248.jpg,0,1,0,26.88479
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_05_318.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_05_318.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_05_318.jpg,0,1,0,27.63434
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_05_390.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_05_390.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_05_390.jpg,0,1,0,28.37908
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_05_460.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_05_460.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_05_460.jpg,-0.05,1,0,28.93346
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_05_527.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_05_527.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_05_527.jpg,-0.2,1,0,29.46843
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_05_598.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_05_598.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_05_598.jpg,0,1,0,30.18083
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_05_665.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_05_665.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_05_665.jpg,0,1,0,30.1905
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_05_734.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_05_734.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_05_734.jpg,0,1,0,30.19023
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_05_801.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_05_801.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_05_801.jpg,0,1,0,30.19026
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_05_872.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_05_872.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_05_872.jpg,-0.15,1,0,30.18468
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_05_940.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_05_940.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_05_940.jpg,-0.3,1,0,30.16981
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_06_007.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_06_007.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_06_007.jpg,0,1,0,30.18886
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_06_076.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_06_076.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_06_076.jpg,0,1,0,30.19008
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_06_143.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_06_143.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_06_143.jpg,0,1,0,30.19015
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_06_213.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_06_213.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_06_213.jpg,-0.05,1,0,30.18988
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_06_282.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_06_282.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_06_282.jpg,-0.2,1,0,30.18066
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_06_350.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_06_350.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_06_350.jpg,0,1,0,30.18328
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_06_418.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_06_418.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_06_418.jpg,0,1,0,30.18956
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_06_485.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_06_485.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_06_485.jpg,0,1,0,30.18998
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_06_556.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_06_556.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_06_556.jpg,0,1,0,30.19024
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_06_624.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_06_624.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_06_624.jpg,0,1,0,30.19013
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_06_695.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_06_695.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_06_695.jpg,0,1,0,30.19031
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_06_764.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_06_764.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_06_764.jpg,0,1,0,30.19029
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_06_836.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_06_836.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_06_836.jpg,0,1,0,30.1903
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_06_906.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_06_906.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_06_906.jpg,0,1,0,30.19025
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_06_973.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_06_973.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_06_973.jpg,0,1,0,30.19031
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_07_042.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_07_042.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_07_042.jpg,0,1,0,30.1903
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_07_109.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_07_109.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_07_109.jpg,0,1,0,30.1902
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_07_179.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_07_179.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_07_179.jpg,0,1,0,30.19028
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_07_250.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_07_250.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_07_250.jpg,0,1,0,30.19029
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_07_319.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_07_319.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_07_319.jpg,0,1,0,30.1903
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_07_388.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_07_388.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_07_388.jpg,0,1,0,30.19027
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_07_454.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_07_454.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_07_454.jpg,0,1,0,30.19032
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_07_523.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_07_523.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_07_523.jpg,0,1,0,30.1903
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_07_594.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_07_594.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_07_594.jpg,0,1,0,30.19032
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_07_663.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_07_663.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_07_663.jpg,0,1,0,30.19034
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_07_733.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_07_733.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_07_733.jpg,0,1,0,30.19031
C:\Users\anshu\OneDrive\Desktop\Data\IMG\center_2022_07_08_21_12_07_803.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\left_2022_07_08_21_12_07_803.jpg,C:\Users\anshu\OneDrive\Desktop\Data\IMG\right_2022_07_08_21_12_07_803.jpg,0,1,0,30.19028
